Frame,Driver,Speed,Sector,Lap
2158,ALONSO,217,Sector 3,27 of 73
2161,ALONSO,217,Sector 3,27 of 73
2164,ALONSO,221,Sector 3,27 of 73
2167,ALONSO,221,Sector 3,27 of 73
2170,ALONSO,221,Sector 3,27 of 73
2173,ALONSO,221,Sector 3,27 of 73
2176,ALONSO,225,Sector 3,27 of 73
2179,ALONSO,227,Sector 3,27 of 73
2182,ALONSO,230,Sector 3,27 of 73
2185,ALONSO,231,Sector 3,27 of 73
2188,ALONSO,232,Sector 3,27 of 73
2191,ALONSO,233,Sector 3,27 of 73
2194,ALONSO,237,Sector 3,27 of 73
2197,ALONSO,237,Sector 3,27 of 73
2200,ALONSO,240,Sector 3,27 of 73
2203,ALONSO,241,Sector 3,27 of 73
2206,ALONSO,242,Sector 3,27 of 73
2209,ALONSO,243,Sector 3,27 of 73
2212,ALONSO,244,Sector 3,27 of 73
2215,ALONSO,246,Sector 3,27 of 73
2218,ALONSO,248,Sector 3,27 of 73
2221,ALONSO,249,Sector 3,27 of 73
2224,ALONSO,251,Sector 3,27 of 73
2227,ALONSO,252,Sector 3,27 of 73
2230,ALONSO,253,Sector 3,27 of 73
2233,ALONSO,254,Sector 3,27 of 73
2236,ALONSO,256,Sector 3,27 of 73
2239,ALONSO,258,Sector 3,27 of 73
2242,ALONSO,258,Sector 3,27 of 73
2245,ALONSO,260,Sector 3,27 of 73
2248,ALONSO,261,Sector 3,27 of 73
2251,ALONSO,262,Sector 3,27 of 73
2254,ALONSO,263,Sector 3,27 of 73
2257,ALONSO,264,Sector 3,27 of 73
2260,ALONSO,265,Sector 3,27 of 73
2263,ALONSO,266,Sector 3,27 of 73
2266,ALONSO,267,Sector 3,27 of 73
2269,ALONSO,268,Sector 3,27 of 73
2272,ALONSO,269,Sector 3,27 of 73
2275,ALONSO,270,Sector 3,27 of 73
2278,ALONSO,271,Sector 3,27 of 73
2281,ALONSO,273,Sector 3,27 of 73
2284,ALONSO,273,Sector 3,27 of 73
2287,ALONSO,274,Sector 3,27 of 73
2290,ALONSO,275,Sector 3,27 of 73
2293,ALONSO,276,Sector 3,27 of 73
2296,ALONSO,276,Sector 3,27 of 73
2299,ALONSO,277,Sector 3,27 of 73
2302,ALONSO,278,Sector 3,27 of 73
2305,ALONSO,280,Sector 3,27 of 73
2308,ALONSO,280,Sector 3,27 of 73
2311,ALONSO,281,Sector 3,27 of 73
2314,ALONSO,281,Sector 3,27 of 73
2317,ALONSO,282,Sector 3,27 of 73
2320,ALONSO,282,Sector 3,27 of 73
2323,ALONSO,284,Sector 3,27 of 73
2326,ALONSO,285,Sector 3,27 of 73
2329,ALONSO,286,Sector 3,27 of 73
2332,ALONSO,287,Sector 3,27 of 73
2335,ALONSO,287,Sector 3,27 of 73
2338,ALONSO,288,Sector 3,27 of 73
2341,ALONSO,288,Sector 3,27 of 73
2344,ALONSO,288,Sector 3,27 of 73
2347,ALONSO,288,Sector 3,27 of 73
2350,ALONSO,288,Sector 3,27 of 73
2353,ALONSO,289,Sector 3,27 of 73
2356,ALONSO,289,Sector 3,27 of 73
2359,ALONSO,289,Sector 3,27 of 73
2362,ALONSO,290,Sector 3,27 of 73
2365,ALONSO,290,Sector 3,27 of 73
2368,ALONSO,290,Sector 3,27 of 73
2371,ALONSO,290,Sector 3,27 of 73
2374,ALONSO,290,Sector 3,27 of 73
2377,ALONSO,289,Sector 3,27 of 73
2380,ALONSO,289,Sector 3,27 of 73
2383,ALONSO,289,Sector 3,27 of 73
2386,ALONSO,289,Sector 3,27 of 73
2389,ALONSO,289,Sector 3,27 of 73
2392,ALONSO,289,Sector 3,27 of 73
2395,ALONSO,285,Sector 3,27 of 73
2398,ALONSO,284,Sector 3,27 of 73
2401,ALONSO,277,Sector 3,27 of 73
2404,ALONSO,268,Sector 3,27 of 73
2407,ALONSO,265,Sector 3,27 of 73
2410,ALONSO,256,Sector 3,27 of 73
2413,ALONSO,254,Sector 3,27 of 73
2416,ALONSO,252,Sector 3,27 of 73
2419,ALONSO,244,Sector 3,27 of 73
2422,ALONSO,242,Sector 3,27 of 73
2425,ALONSO,234,Sector 3,27 of 73
2428,ALONSO,230,Sector 3,27 of 73
2431,ALONSO,227,Sector 3,27 of 73
2434,ALONSO,224,Sector 3,27 of 73
2437,ALONSO,223,Sector 3,27 of 73
2440,ALONSO,222,Sector 3,27 of 73
2443,ALONSO,220,Sector 3,27 of 73
2446,ALONSO,217,Sector 3,27 of 73
2449,ALONSO,215,Sector 3,27 of 73
2452,ALONSO,214,Sector 3,27 of 73
2455,ALONSO,212,Sector 3,27 of 73
2458,ALONSO,211,Sector 3,27 of 73
2461,ALONSO,211,Sector 3,27 of 73
2464,ALONSO,210,Sector 3,27 of 73
2467,ALONSO,210,Sector 3,27 of 73
2470,ALONSO,210,Sector 3,27 of 73
2473,ALONSO,210,Sector 3,27 of 73
2476,ALONSO,211,Sector 3,27 of 73
2479,ALONSO,213,Sector 3,27 of 73
2482,ALONSO,214,Sector 3,27 of 73
2485,ALONSO,217,Sector 3,27 of 73
2488,ALONSO,219,Sector 3,27 of 73
2491,ALONSO,220,Sector 3,27 of 73
2494,ALONSO,224,Sector 3,27 of 73
2497,ALONSO,226,Sector 3,27 of 73
2500,ALONSO,227,Sector 3,27 of 73
2503,ALONSO,228,Sector 3,27 of 73
2506,ALONSO,229,Sector 3,27 of 73
2509,ALONSO,229,Sector 3,27 of 73
2512,ALONSO,230,Sector 3,27 of 73
2515,ALONSO,230,Sector 3,27 of 73
2518,ALONSO,230,Sector 3,27 of 73
2521,ALONSO,229,Sector 3,27 of 73
2524,ALONSO,229,Sector 3,27 of 73
2527,ALONSO,223,Sector 3,27 of 73
2530,ALONSO,218,Sector 3,27 of 73
2533,ALONSO,213,Sector 3,27 of 73
2536,ALONSO,208,Sector 3,27 of 73
2539,ALONSO,199,Sector 3,27 of 73
2542,ALONSO,192,Sector 3,27 of 73
2545,ALONSO,190,Sector 3,27 of 73
2548,ALONSO,186,Sector 3,27 of 73
2551,ALONSO,185,Sector 3,27 of 73
2554,ALONSO,182,Sector 3,27 of 73
2557,ALONSO,179,Sector 3,27 of 73
2560,ALONSO,177,Sector 3,27 of 73
2563,ALONSO,175,Sector 3,27 of 73
2566,ALONSO,173,Sector 3,27 of 73
2569,ALONSO,172,Sector 3,27 of 73
2572,ALONSO,172,Sector 3,27 of 73
2575,ALONSO,172,Sector 3,27 of 73
2578,ALONSO,171,Sector 3,27 of 73
2581,ALONSO,170,Sector 3,27 of 73
2584,ALONSO,168,Sector 3,27 of 73
2587,ALONSO,168,Sector 3,27 of 73
2590,ALONSO,168,Sector 3,27 of 73
2593,ALONSO,168,Sector 3,27 of 73
2596,ALONSO,168,Sector 3,27 of 73
2599,ALONSO,169,Sector 3,27 of 73
2602,ALONSO,170,Sector 3,27 of 73
2605,ALONSO,173,Sector 3,27 of 73
2608,ALONSO,175,Sector 3,27 of 73
2611,ALONSO,178,Sector 3,27 of 73
2614,ALONSO,181,Sector 3,27 of 73
2617,ALONSO,183,Sector 3,27 of 73
2620,ALONSO,188,Sector 3,27 of 73
2623,ALONSO,191,Sector 3,27 of 73
2626,ALONSO,195,Sector 3,27 of 73
2629,ALONSO,198,Sector 3,27 of 73
2632,ALONSO,200,Sector 3,27 of 73
2635,ALONSO,203,Sector 3,27 of 73
2638,ALONSO,204,Sector 3,27 of 73
2641,ALONSO,205,Sector 3,27 of 73
2644,ALONSO,206,Sector 3,27 of 73
2647,ALONSO,209,Sector 3,27 of 73
2650,ALONSO,211,Sector 3,27 of 73
2653,ALONSO,214,Sector 3,27 of 73
2656,ALONSO,216,Sector 3,27 of 73
2659,ALONSO,218,Sector 3,27 of 73
2662,ALONSO,220,Sector 3,27 of 73
2665,ALONSO,224,Sector 3,27 of 73
2668,ALONSO,226,Sector 3,27 of 73
2671,ALONSO,227,Sector 3,27 of 73
2674,ALONSO,228,Sector 3,27 of 73
2677,ALONSO,229,Sector 3,27 of 73
2680,ALONSO,229,Sector 3,27 of 73
2683,ALONSO,229,Sector 3,27 of 73
2686,ALONSO,229,Sector 3,27 of 73
2689,ALONSO,231,Sector 3,27 of 73
2692,ALONSO,234,Sector 3,27 of 73
2695,ALONSO,235,Sector 3,27 of 73
2698,ALONSO,236,Sector 3,27 of 73
2701,ALONSO,239,Sector 3,27 of 73
2704,ALONSO,243,Sector 3,27 of 73
2707,ALONSO,247,Sector 3,27 of 73
2710,ALONSO,252,Sector 3,27 of 73
2713,ALONSO,253,Sector 3,27 of 73
2716,ALONSO,255,Sector 3,27 of 73
2719,ALONSO,256,Sector 3,27 of 73
2722,ALONSO,257,Sector 3,27 of 73
2725,ALONSO,258,Sector 3,27 of 73
2728,ALONSO,260,Sector 3,27 of 73
2731,ALONSO,261,Sector 3,27 of 73
2734,ALONSO,263,Sector 3,27 of 73
2737,ALONSO,263,Sector 3,27 of 73
2740,ALONSO,265,Sector 3,27 of 73
2743,ALONSO,266,Sector 3,27 of 73
2746,ALONSO,267,Sector 3,27 of 73
2749,ALONSO,269,Sector 3,27 of 73
2752,ALONSO,270,Sector 3,27 of 73
2755,ALONSO,271,Sector 3,27 of 73
2758,ALONSO,271,Sector 3,27 of 73
2761,ALONSO,272,Sector 3,27 of 73
